sequence_id,dataset_source,sequence_length,start_timestamp,end_timestamp,sequence_duration_seconds,start_node_id,end_node_id,event_chain
SEQ_PRO_0056,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000725,TND_PRO_000736,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0057,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000737,TND_PRO_000748,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0058,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000749,TND_PRO_000760,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0059,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000761,TND_PRO_000772,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0060,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000773,TND_PRO_000784,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0061,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000785,TND_PRO_000796,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0062,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000797,TND_PRO_000808,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0063,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000809,TND_PRO_000820,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0064,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000821,TND_PRO_000832,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0065,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000833,TND_PRO_000844,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0066,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000845,TND_PRO_000856,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0067,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000857,TND_PRO_000868,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0068,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000869,TND_PRO_000880,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0069,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000881,TND_PRO_000892,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0070,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000893,TND_PRO_000904,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0071,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000905,TND_PRO_000916,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0072,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000917,TND_PRO_000928,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0073,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000929,TND_PRO_000940,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0074,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000941,TND_PRO_000952,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0075,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000953,TND_PRO_000964,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0076,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000965,TND_PRO_000976,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0077,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000977,TND_PRO_000988,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0078,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_000989,TND_PRO_001000,Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0) -> (+0 ms) -> Event (0)
SEQ_PRO_0079,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001001,TND_PRO_001012,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0080,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001013,TND_PRO_001024,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0081,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001025,TND_PRO_001036,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0082,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001037,TND_PRO_001048,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0083,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001049,TND_PRO_001060,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0084,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001061,TND_PRO_001072,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0085,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001073,TND_PRO_001084,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0086,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001085,TND_PRO_001096,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0087,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001097,TND_PRO_001108,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0088,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001109,TND_PRO_001120,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0089,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001121,TND_PRO_001132,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0090,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001133,TND_PRO_001144,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0091,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001145,TND_PRO_001156,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0092,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001157,TND_PRO_001168,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0093,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001169,TND_PRO_001180,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0094,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001181,TND_PRO_001192,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0095,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001193,TND_PRO_001204,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0096,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001205,TND_PRO_001216,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0097,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001217,TND_PRO_001228,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0098,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001229,TND_PRO_001240,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0099,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001241,TND_PRO_001252,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0100,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001253,TND_PRO_001264,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0101,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001265,TND_PRO_001276,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0102,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001277,TND_PRO_001288,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0103,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001289,TND_PRO_001300,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0104,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001301,TND_PRO_001312,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0105,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001313,TND_PRO_001324,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0106,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001325,TND_PRO_001336,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0107,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001337,TND_PRO_001348,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0108,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001349,TND_PRO_001360,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0109,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001361,TND_PRO_001372,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0110,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001373,TND_PRO_001384,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
SEQ_PRO_0111,Processed_IoT_dataset,12,31-Mar-19,31-Mar-19,0.0,TND_PRO_001385,TND_PRO_001396,Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0) -> (+0 ms) -> Device (0)
