unique_id,node_type,original_dataset,properties,timestamp
TND_PRO_005282,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""54468"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""61.177322"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005283,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""59430"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""60.723563"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005284,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""59052"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""60.734317"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005285,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""55100"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""61.23287"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005286,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""54510"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""ssl"", ""duration"": ""61.126541"", ""src_bytes"": ""518"", ""dst_bytes"": ""1727"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""7"", ""src_ip_bytes"": ""890"", ""dst_pkts"": ""16"", ""dst_ip_bytes"": ""5060"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005287,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""53982"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""61.312782"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005288,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""55966"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""60.94285"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005289,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.31"", ""src_port"": ""59116"", ""dst_ip"": ""192.168.1.152"", ""dst_port"": ""80"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""24.525694"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""2"", ""src_ip_bytes"": ""104"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005290,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""53946"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""61.272751"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005291,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""59500"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""60.712529"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005292,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""54538"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""61.090826"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005293,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.31"", ""src_port"": ""59130"", ""dst_ip"": ""192.168.1.152"", ""dst_port"": ""80"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""25.490382"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""2"", ""src_ip_bytes"": ""104"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005294,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""56000"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""0.0"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S0"", ""missed_bytes"": ""0"", ""src_pkts"": ""1"", ""src_ip_bytes"": ""60"", ""dst_pkts"": ""0"", ""dst_ip_bytes"": ""0"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005295,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""55488"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""61.011045"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005296,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""59474"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""60.733487"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005297,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""53648"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""61.491534"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005298,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""54410"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""61.219469"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005299,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""56078"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""60.959201"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
TND_PRO_005300,Source IP,Processed_Network_dataset,"{""ts"": ""1556245834"", ""src_ip"": ""192.168.1.30"", ""src_port"": ""55960"", ""dst_ip"": ""192.168.1.184"", ""dst_port"": ""443"", ""proto"": ""tcp"", ""service"": ""-"", ""duration"": ""60.986786"", ""src_bytes"": ""0"", ""dst_bytes"": ""0"", ""conn_state"": ""S3"", ""missed_bytes"": ""0"", ""src_pkts"": ""3"", ""src_ip_bytes"": ""164"", ""dst_pkts"": ""2"", ""dst_ip_bytes"": ""112"", ""dns_query"": ""-"", ""dns_qclass"": ""0"", ""dns_qtype"": ""0"", ""dns_rcode"": ""0"", ""dns_AA"": ""-"", ""dns_RD"": ""-"", ""dns_RA"": ""-"", ""dns_rejected"": ""-"", ""ssl_version"": ""-"", ""ssl_cipher"": ""-"", ""ssl_resumed"": ""-"", ""ssl_established"": ""-"", ""ssl_subject"": ""-"", ""ssl_issuer"": ""-"", ""http_trans_depth"": ""-"", ""http_method"": ""-"", ""http_uri"": ""-"", ""http_referrer"": ""-"", ""http_version"": ""-"", ""http_request_body_len"": ""0"", ""http_response_body_len"": ""0"", ""http_status_code"": ""0"", ""http_user_agent"": ""-"", ""http_orig_mime_types"": ""-"", ""http_resp_mime_types"": ""-"", ""weird_name"": ""-"", ""weird_addl"": ""-"", ""weird_notice"": ""-"", ""label"": ""1"", ""type"": ""ddos""}",2019-04-26T02:30:34Z
