edge_id,source_node,destination_node,relationship_type,temporal_ordering,relationship_properties,timestamp,confidence,dataset_source
EDG_100069,TND_PRO_000070,TND_PRO_000570,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 70, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 70, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100070,TND_PRO_000071,TND_PRO_000571,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 71, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 71, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100071,TND_PRO_000072,TND_PRO_000572,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 72, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 72, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100072,TND_PRO_000073,TND_PRO_000573,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 73, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 73, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100073,TND_PRO_000074,TND_PRO_000574,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 74, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 74, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100074,TND_PRO_000075,TND_PRO_000575,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 75, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 75, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100075,TND_PRO_000076,TND_PRO_000576,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 76, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 76, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100076,TND_PRO_000077,TND_PRO_000577,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 77, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 77, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100077,TND_PRO_000078,TND_PRO_000578,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 78, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 78, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100078,TND_PRO_000079,TND_PRO_000579,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 79, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 79, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100079,TND_PRO_000080,TND_PRO_000580,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 80, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 80, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100080,TND_PRO_000081,TND_PRO_000581,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 81, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 81, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100081,TND_PRO_000082,TND_PRO_000582,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 82, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 82, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100082,TND_PRO_000083,TND_PRO_000583,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 83, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 83, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100083,TND_PRO_000084,TND_PRO_000584,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 84, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 84, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100084,TND_PRO_000085,TND_PRO_000585,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 85, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 85, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100085,TND_PRO_000086,TND_PRO_000586,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 86, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 86, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100086,TND_PRO_000087,TND_PRO_000587,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 87, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 87, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100087,TND_PRO_000088,TND_PRO_000588,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 88, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 88, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100088,TND_PRO_000089,TND_PRO_000589,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 89, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 89, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100089,TND_PRO_000090,TND_PRO_000590,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 90, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 90, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100090,TND_PRO_000091,TND_PRO_000591,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 91, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 91, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100091,TND_PRO_000092,TND_PRO_000592,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 92, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 92, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100092,TND_PRO_000093,TND_PRO_000593,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 93, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 93, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100093,TND_PRO_000094,TND_PRO_000594,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 94, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 94, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100094,TND_PRO_000095,TND_PRO_000595,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 95, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 95, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100095,TND_PRO_000096,TND_PRO_000596,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 96, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 96, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100096,TND_PRO_000097,TND_PRO_000597,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 97, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 97, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100097,TND_PRO_000098,TND_PRO_000598,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 98, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 98, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100098,TND_PRO_000099,TND_PRO_000599,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 99, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 99, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100099,TND_PRO_000100,TND_PRO_000600,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 100, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 100, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100100,TND_PRO_000101,TND_PRO_000601,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 101, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 101, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100101,TND_PRO_000102,TND_PRO_000602,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 102, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 102, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100102,TND_PRO_000103,TND_PRO_000603,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 103, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 103, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100103,TND_PRO_000104,TND_PRO_000604,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 104, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 104, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100104,TND_PRO_000105,TND_PRO_000605,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 105, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 105, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100105,TND_PRO_000106,TND_PRO_000606,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 106, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 106, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100106,TND_PRO_000107,TND_PRO_000607,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 107, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 107, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100107,TND_PRO_000108,TND_PRO_000608,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 108, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 108, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100108,TND_PRO_000109,TND_PRO_000609,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 109, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 109, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100109,TND_PRO_000110,TND_PRO_000610,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 110, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 110, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100110,TND_PRO_000111,TND_PRO_000611,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 111, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 111, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100111,TND_PRO_000112,TND_PRO_000612,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 112, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 112, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100112,TND_PRO_000113,TND_PRO_000613,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 113, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 113, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100113,TND_PRO_000114,TND_PRO_000614,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 114, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 114, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100114,TND_PRO_000115,TND_PRO_000615,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 115, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 115, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100115,TND_PRO_000116,TND_PRO_000616,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 116, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 116, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100116,TND_PRO_000117,TND_PRO_000617,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 117, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 117, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100117,TND_PRO_000118,TND_PRO_000618,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 118, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 118, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100118,TND_PRO_000119,TND_PRO_000619,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 119, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 119, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100119,TND_PRO_000120,TND_PRO_000620,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 120, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 120, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100120,TND_PRO_000121,TND_PRO_000621,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 121, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 121, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100121,TND_PRO_000122,TND_PRO_000622,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 122, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 122, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100122,TND_PRO_000123,TND_PRO_000623,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 123, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 123, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100123,TND_PRO_000124,TND_PRO_000624,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 124, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 124, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100124,TND_PRO_000125,TND_PRO_000625,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 125, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 125, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100125,TND_PRO_000126,TND_PRO_000626,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 126, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 126, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100126,TND_PRO_000127,TND_PRO_000627,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 127, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 127, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100127,TND_PRO_000128,TND_PRO_000628,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 128, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 128, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100128,TND_PRO_000129,TND_PRO_000629,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 129, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 129, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100129,TND_PRO_000130,TND_PRO_000630,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 130, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 130, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100130,TND_PRO_000131,TND_PRO_000631,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 131, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 131, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100131,TND_PRO_000132,TND_PRO_000632,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 132, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 132, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
EDG_100132,TND_PRO_000133,TND_PRO_000633,generates,DOMAIN_SCHEMA_LINK,"{""cardinality"": ""1:N"", ""constraint"": ""SCHEMA_VALIDATED"", ""event_order"": 133, ""relative_time_seconds"": NaN, ""delta_time_ms"": 0.0, ""cumulative_elapsed_time"": NaN, ""sequence_position"": 133, ""sequence_duration"": 0.0}",31-Mar-19,1.0,Processed_IoT_dataset
